year;number;content;answer;tags
2023;11;"NASA’s Perseverance Rover was launched on July <img src=""//latex.artofproblemsolving.com/7/2/f/72f1e19ce0046fe93153f4a699dbe21d86fe9b30.png"" class=""latex"" alt=""$30,$"" style=""vertical-align: -3px"" width=""22"" height=""16""> <img src=""//latex.artofproblemsolving.com/c/4/9/c49cb68f7a39d116c71338faa7d320152186d1f9.png"" class=""latex"" alt=""$2020.$"" style=""vertical-align: -1px"" width=""43"" height=""14""> After traveling <img src=""//latex.artofproblemsolving.com/5/f/9/5f90a30d5daeccd8fa5e8f1982a055b446ac60b9.png"" class=""latex"" alt=""$292{,}526{,}838$"" style=""vertical-align: -4px"" width=""94"" height=""17""> miles, it landed on Mars in Jezero Crater about <img src=""//latex.artofproblemsolving.com/7/3/1/7314f8133d3b925b9ce6598191d153da7ecdd779.png"" class=""latex"" alt=""$6.5$"" style=""vertical-align: -1px"" width=""25"" height=""14""> months later. Which of the following is closest to the Rover’s average interplanetary speed in miles per hour?<br> <br> <img src=""//latex.artofproblemsolving.com/2/1/c/21c06722fb561fd39b959c11d6a0cb5f5d48c1c7.png"" class=""latex"" alt=""$\textbf{(A) } 6{,}000 \qquad \textbf{(B) } 12{,}000 \qquad \textbf{(C) } 60{,}000 \qquad \textbf{(D) } 120{,}000 \qquad \textbf{(E) } 600{,}000$"" style=""vertical-align: -5px"" width=""571"" height=""18"">";C;AMC 8,AMC
2023;12;"The figure below shows a large white circle with a number of smaller white and shaded circles in its interior. What fraction of the interior of the large white circle is shaded?<br> <img src=""//latex.artofproblemsolving.com/1/e/2/1e21f45aea5b9f661013de3d7ebaeaa173537fc8.png"" class=""asy-image"" width=""238"" height=""238"" alt=""[asy] size(5cm); defaultpen(linewidth(1pt)); draw(circle((3,3),3)); filldraw(circle((5.5,3),0.5),mediumgray*0.5 + lightgray*0.5); filldraw(circle((2,3),2),mediumgray*0.5 + lightgray*0.5); filldraw(circle((1,3),1),white); filldraw(circle((3,3),1),white); add(grid(6,6,mediumgray*0.5+gray*0.5+linetype(&quot;4 4&quot;))); filldraw(circle((4.5,4.5),0.5),mediumgray*0.5 + lightgray*0.5); filldraw(circle((4.5,1.5),0.5),mediumgray*0.5 + lightgray*0.5); [/asy]""><img src=""//latex.artofproblemsolving.com/3/e/b/3eb741161787cc6a7383055b200d808fad1a830d.png"" class=""latex"" alt=""$\textbf{(A) } \dfrac14\qquad\textbf{(B) } \dfrac{11}{36}\qquad\textbf{(C) } \dfrac13\qquad\textbf{(D) } \dfrac{19}{36}\qquad\textbf{(E) } \dfrac59$"" style=""vertical-align: -13px"" width=""393"" height=""38"">";B;geometry,AMC 8,ratio
2023;13;"Along the route of a bicycle race, <img src=""//latex.artofproblemsolving.com/e/0/a/e0a0db32027a732ac57d37ef2ae9bb150f65b108.png"" class=""latex"" alt=""$7$"" width=""9"" height=""12""> water stations are evenly spaced between the start and finish lines, as shown in the figure below. There are also <img src=""//latex.artofproblemsolving.com/4/1/c/41c544263a265ff15498ee45f7392c5f86c6d151.png"" class=""latex"" alt=""$2$"" width=""8"" height=""12""> repair stations evenly spaced between the start and finish lines. The <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/7/c/d/7cde695f2e4542fd01f860a89189f47a27143b66.png"" class=""latex"" alt=""$3$"" width=""8"" height=""12"">r</span>d water station is located <img src=""//latex.artofproblemsolving.com/4/1/c/41c544263a265ff15498ee45f7392c5f86c6d151.png"" class=""latex"" alt=""$2$"" width=""8"" height=""12""> miles after the <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/d/c/e/dce34f4dfb2406144304ad0d6106c5382ddd1446.png"" class=""latex"" alt=""$1$"" style=""vertical-align: -1px"" width=""11"" height=""14"">s</span>t repair station. How long is the race in miles?<br> <img src=""//latex.artofproblemsolving.com/c/2/f/c2f20932483011b0cfd4c21ae6fbd4ae885ddb98.png"" class=""asy-image"" width=""475"" height=""125"" alt=""[asy] size(10cm); filldraw((11,4.5)--(171,4.5)--(171,17.5)--(11,17.5)--cycle,mediumgray); draw((11,11)--(171,11),linetype(&quot;4 4&quot;)+white+linewidth(1.5)); draw((0,0)--(11,0)--(11,22)--(0,22)--cycle,linewidth(1.125)); draw((171,0)--(182,0)--(182,22)--(171,22)--cycle,linewidth(1.125));  draw((31,4.5)--(31,0)); draw((51,4.5)--(51,0)); draw((151,4.5)--(151,0));  label(scale(.9)*rotate(45)*&quot;Water 1&quot;, (23,-13.5)); label(scale(.9)*rotate(45)*&quot;Water 2&quot;, (43,-13.5)); label(scale(.9)*rotate(45)*&quot;Water 7&quot;, (143,-13.5));  filldraw(circle((101,-13.5),.3)); filldraw(circle((97,-13.5),.3)); filldraw(circle((93,-13.5),.3)); filldraw(circle((89,-13.5),.3)); filldraw(circle((85,-13.5),.3));  label(scale(.9)*rotate(90)*&quot;Start&quot;, (5.5,11)); label(scale(.9)*rotate(270)*&quot;Finish&quot;, (176.5,11)); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/8/0/d/80de1f993d380b364560e68c13eef9a213c897c7.png"" class=""latex"" alt=""$\textbf{(A) } 8\qquad\textbf{(B) } 16\qquad\textbf{(C) } 24\qquad\textbf{(D) } 48\qquad\textbf{(E) } 96$"" style=""vertical-align: -5px"" width=""392"" height=""18"">";D;AMC 8
2023;14;"Nicolas is planning to send a package to his friend Anton, who is a stamp collector. To pay for the postage, Nicolas would like to cover the package with a large number of stamps. Suppose he has a collection of 5-cent, 10-cent, and 25-cent stamps, with exactly 20 of each type. What is the greatest number of stamps Nicolas can use to make exactly <img src=""//latex.artofproblemsolving.com/b/6/9/b69c271f2e4b51399ffb4ca45fc25192d89a9fb7.png"" class=""latex"" alt=""$\$7.10$"" style=""vertical-align: -1px"" width=""40"" height=""14""> in postage?<br> (Note: The amount <img src=""//latex.artofproblemsolving.com/b/6/9/b69c271f2e4b51399ffb4ca45fc25192d89a9fb7.png"" class=""latex"" alt=""$\$7.10$"" style=""vertical-align: -1px"" width=""40"" height=""14""> corresponds to 7 dollars and 10 cents. One dollar is worth 100 cents.)<br> <br> <img src=""//latex.artofproblemsolving.com/4/6/e/46eaf703cb498ef98eff88d44637a7f655d4eb0b.png"" class=""latex"" alt=""$\textbf{(A)}\ 45 \qquad \textbf{(B)}\ 46 \qquad \textbf{(C)}\ 51 \qquad \textbf{(D)}\ 54 \qquad \textbf{(E)}\ 55$"" style=""vertical-align: -5px"" width=""397"" height=""18"">";E;AMC 8
2023;15;"Viswam walks half a mile to get to school each day. His route consists of <img src=""//latex.artofproblemsolving.com/f/c/6/fc606f7f1e530731ab4f1cc364c01dc64a4455ee.png"" class=""latex"" alt=""$10$"" style=""vertical-align: 0px"" width=""17"" height=""13""> city blocks of equal length and he takes one minute to walk each block. Today, after walking <img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12""> blocks, Viswam discovers he has to take a detour, walking <img src=""//latex.artofproblemsolving.com/7/c/d/7cde695f2e4542fd01f860a89189f47a27143b66.png"" class=""latex"" alt=""$3$"" width=""8"" height=""12""> blocks of equal length instead of one block to reach the next corner. From the time he starts his detour what speed, in mph, must he walk in order to get to school at his usual time?<br> <br> <img src=""//latex.artofproblemsolving.com/9/7/1/97135c23c6dd4af7826219885859c1f30c884c97.png"" class=""latex"" alt=""$\textbf{(A)}~4.0\qquad\textbf{(B)}~4.2\qquad\textbf{(C)}~4.5\qquad\textbf{(D)}~4.8\qquad\textbf{(E)}~5.0\qquad$"" style=""vertical-align: -5px"" width=""455"" height=""18"">";B;AMC 8
2023;16;"The letters <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12"">,</span> <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/9/8/6/9866e3a998d628ba0941eb4fea0666ac391d149a.png"" class=""latex"" alt=""$Q$"" style=""vertical-align: -3px"" width=""13"" height=""16"">,</span> and <img src=""//latex.artofproblemsolving.com/e/f/f/eff43e84f8a3bcf7b6965f0a3248bc4d3a9d0cd4.png"" class=""latex"" alt=""$R$"" style=""vertical-align: -1px"" width=""16"" height=""14""> are entered in a <img src=""//latex.artofproblemsolving.com/6/2/f/62f2dab67b254f8641020377e039bcee5b31f6e2.png"" class=""latex"" alt=""$20\times 20$"" width=""58"" height=""12""> grid according to the pattern shown below. How many <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12"">s</span>, <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/9/8/6/9866e3a998d628ba0941eb4fea0666ac391d149a.png"" class=""latex"" alt=""$Q$"" style=""vertical-align: -3px"" width=""13"" height=""16"">s</span>, and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/f/f/eff43e84f8a3bcf7b6965f0a3248bc4d3a9d0cd4.png"" class=""latex"" alt=""$R$"" style=""vertical-align: -1px"" width=""16"" height=""14"">s</span> will appear in the completed table?<br> <br> <img src=""//latex.artofproblemsolving.com/3/8/c/38cc7fc4d462dbf046becdbe01e4921713a5a652.png"" class=""asy-image"" width=""238"" height=""238"" alt=""[asy] usepackage(&quot;mathdots&quot;); size(5cm); draw((0,0)--(6,0),linewidth(1.5)+mediumgray); draw((0,1)--(6,1),linewidth(1.5)+mediumgray); draw((0,2)--(6,2),linewidth(1.5)+mediumgray); draw((0,3)--(6,3),linewidth(1.5)+mediumgray); draw((0,4)--(6,4),linewidth(1.5)+mediumgray); draw((0,5)--(6,5),linewidth(1.5)+mediumgray);  draw((0,0)--(0,6),linewidth(1.5)+mediumgray); draw((1,0)--(1,6),linewidth(1.5)+mediumgray); draw((2,0)--(2,6),linewidth(1.5)+mediumgray); draw((3,0)--(3,6),linewidth(1.5)+mediumgray); draw((4,0)--(4,6),linewidth(1.5)+mediumgray); draw((5,0)--(5,6),linewidth(1.5)+mediumgray);  label(scale(.9)*&quot;\textsf{P}&quot;, (.5,.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (.5,1.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (.5,2.5)); label(scale(.9)*&quot;\textsf{P}&quot;, (.5,3.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (.5,4.5)); label(&quot;$\vdots$&quot;, (.5,5.6));  label(scale(.9)*&quot;\textsf{Q}&quot;, (1.5,.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (1.5,1.5)); label(scale(.9)*&quot;\textsf{P}&quot;, (1.5,2.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (1.5,3.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (1.5,4.5)); label(&quot;$\vdots$&quot;, (1.5,5.6));  label(scale(.9)*&quot;\textsf{R}&quot;, (2.5,.5)); label(scale(.9)*&quot;\textsf{P}&quot;, (2.5,1.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (2.5,2.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (2.5,3.5)); label(scale(.9)*&quot;\textsf{P}&quot;, (2.5,4.5)); label(&quot;$\vdots$&quot;, (2.5,5.6));  label(scale(.9)*&quot;\textsf{P}&quot;, (3.5,.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (3.5,1.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (3.5,2.5)); label(scale(.9)*&quot;\textsf{P}&quot;, (3.5,3.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (3.5,4.5)); label(&quot;$\vdots$&quot;, (3.5,5.6));  label(scale(.9)*&quot;\textsf{Q}&quot;, (4.5,.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (4.5,1.5)); label(scale(.9)*&quot;\textsf{P}&quot;, (4.5,2.5)); label(scale(.9)*&quot;\textsf{Q}&quot;, (4.5,3.5)); label(scale(.9)*&quot;\textsf{R}&quot;, (4.5,4.5)); label(&quot;$\vdots$&quot;, (4.5,5.6));  label(scale(.9)*&quot;$\dots$&quot;, (5.5,.5)); label(scale(.9)*&quot;$\dots$&quot;, (5.5,1.5)); label(scale(.9)*&quot;$\dots$&quot;, (5.5,2.5)); label(scale(.9)*&quot;$\dots$&quot;, (5.5,3.5)); label(scale(.9)*&quot;$\dots$&quot;, (5.5,4.5)); label(scale(.9)*&quot;$\iddots$&quot;, (5.5,5.6)); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/e/b/d/ebd37f277afe4598645397fa1744102a472f958f.png"" class=""latex"" alt=""$\textbf{(A)}~132~\text{Ps}, 134~\text{Qs}, 134~\text{Rs}\qquad\textbf{(B)}~133~\text{Ps}, 133~\text{Qs}, 134~\text{Rs}\qquad\textbf{(C)}~133~\text{Ps}, 134~\text{Qs}, 133~\text{Rs}$"" style=""vertical-align: -5px"" width=""683"" height=""18""><br> <img src=""//latex.artofproblemsolving.com/0/1/c/01c3144caa1c20dd964d2ada8a2b17b356a3a289.png"" class=""latex"" alt=""$\textbf{(D)}~134~\text{Ps}, 132~\text{Qs}, 134~\text{Rs}\qquad\textbf{(E)}~134~\text{Ps}, 133~\text{Qs}, 133~\text{Rs}\qquad$"" style=""vertical-align: -5px"" width=""478"" height=""18"">";C;AMC 8
2023;17;"A <i>regular octahedron</i> has eight equilateral triangle faces with four faces meeting at each vertex. Jun will make the regular octahedron shown on the right by folding the piece of paper shown on the left. Which numbered face will end up to the right of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/9/8/6/9866e3a998d628ba0941eb4fea0666ac391d149a.png"" class=""latex"" alt=""$Q$"" style=""vertical-align: -3px"" width=""13"" height=""16"">?</span><br> <br> <img src=""//latex.artofproblemsolving.com/b/7/9/b793b71eb54782ea38157d505715bd93f6fcd5e0.png"" class=""asy-image"" width=""712"" height=""258"" alt=""[asy] // Note: This diagram was not made by me. import graph; // The Solid // To save processing time, do not use three (dimensions) // Project (roughly) to two size(15cm); pair Fr, Lf, Rt, Tp, Bt, Bk; Lf=(0,0); Rt=(12,1); Fr=(7,-1); Bk=(5,2); Tp=(6,6.7); Bt=(6,-5.2); draw(Lf--Fr--Rt); draw(Lf--Tp--Rt); draw(Lf--Bt--Rt); draw(Tp--Fr--Bt); draw(Lf--Bk--Rt,dashed); draw(Tp--Bk--Bt,dashed); label(rotate(-8.13010235)*slant(0.1)*&quot;$Q$&quot;, (4.2,1.6)); label(rotate(21.8014095)*slant(-0.2)*&quot;$?$&quot;, (8.5,2.05)); pair g = (-8,0); // Define Gap transform real a = 8; draw(g+(-a/2,1)--g+(a/2,1), Arrow()); // Make arrow // Time for the NET pair DA,DB,DC,CD,O; DA = (6.92820323028,0); DB = (3.46410161514,6); DC = (DA+DB)/3; CD = conj(DC); O=(0,0); transform trf=shift(3g+(0,3)); path NET = O--(-2*DA)--(-2DB)--(-DB)--(2DA-DB)--DB--O--DA--(DA-DB)--O--(-DB)--(-DA)--(-DA-DB)--(-DB); draw(trf*NET); label(&quot;$7$&quot;,trf*DC); label(&quot;$Q$&quot;,trf*DC+DA-DB); label(&quot;$5$&quot;,trf*DC-DB); label(&quot;$3$&quot;,trf*DC-DA-DB); label(&quot;$6$&quot;,trf*CD); label(&quot;$4$&quot;,trf*CD-DA); label(&quot;$2$&quot;,trf*CD-DA-DB); label(&quot;$1$&quot;,trf*CD-2DA); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/e/3/b/e3b443bb9e288a0004d79e056b97853542d6504c.png"" class=""latex"" alt=""$\textbf{(A)}~1\qquad\textbf{(B)}~2\qquad\textbf{(C)}~3\qquad\textbf{(D)}~4\qquad\textbf{(E)}~5\qquad$"" style=""vertical-align: -5px"" width=""384"" height=""18"">";A;geometry,3D geometry,octahedron,AMC 8
2023;18;"Greta Grasshopper sits on a long line of lily pads in a pond. From any lily pad, Greta can jump <img src=""//latex.artofproblemsolving.com/7/9/0/79069377f91364c2f87a64e5f9f562a091c8a6c1.png"" class=""latex"" alt=""$5$"" width=""8"" height=""12""> pads to the right or <img src=""//latex.artofproblemsolving.com/7/c/d/7cde695f2e4542fd01f860a89189f47a27143b66.png"" class=""latex"" alt=""$3$"" width=""8"" height=""12""> pads to the left. What is the fewest number of jumps Greta must make to reach the lily pad located <img src=""//latex.artofproblemsolving.com/0/8/7/0873e9fed23538e535ac05c3284b86bd7bce6fd6.png"" class=""latex"" alt=""$2023$"" style=""vertical-align: -1px"" width=""38"" height=""14""> pads to the right of her starting point?<br> <br> <img src=""//latex.artofproblemsolving.com/c/6/a/c6abf558c6ad68d1104353efbfb2d12adbcc574e.png"" class=""latex"" alt=""$\textbf{(A)}~405\qquad\textbf{(B)}~407\qquad\textbf{(C)}~409\qquad\textbf{(D)}~411\qquad\textbf{(E)}~413$"" style=""vertical-align: -5px"" width=""442"" height=""18"">";D;
2023;19;"An equilateral triangle is placed inside a larger equilateral triangle so that the region between them can be divided into three congruent trapezoids, as shown below. The side length of the inner triangle is <img src=""//latex.artofproblemsolving.com/1/d/9/1d98502509e862e72c463b55a42b95925ba25f1b.png"" class=""latex"" alt=""$\tfrac23$"" style=""vertical-align: -6px"" width=""9"" height=""21""> the side length of the larger triangle. What is the ratio of the area of one trapezoid to the area of the inner triangle?<br> <img src=""//latex.artofproblemsolving.com/1/c/2/1c22fed82d873431131aa500d68867f557d7d0c2.png"" class=""asy-image"" width=""238"" height=""208"" alt=""[asy] size(5cm); fill((0,0)--(2/3,1.155/3)--(4-(4-2)/3,1.155/3)--(4,0)--cycle,lightgray*0.5+mediumgray*0.5); draw((0,0)--(4,0)--(2,2*sqrt(3))--cycle); //center: 2,1.155 draw((2/3,1.155/3)--(4-(4-2)/3,1.155/3)--(2,2*sqrt(3)-0.7697)--cycle); dot((0,0)^^(4,0)^^(2,2*sqrt(3))^^(2/3,1.155/3)^^(4-(4-2)/3,1.155/3)^^(2,2*sqrt(3)-0.7697)); draw((0,0)--(2/3,1.155/3)); draw((4,0)--(4-(4-2)/3,1.155/3)); draw((2,2*sqrt(3))--(2,2*sqrt(3)-0.7697)); [/asy]""><br> <img src=""//latex.artofproblemsolving.com/e/9/7/e974653bfce56503fc660fbe09137120739cc34f.png"" class=""latex"" alt=""$\textbf{(A) } 1:3\qquad\textbf{(B) } 3:8\qquad\textbf{(C) } 5:12\qquad\textbf{(D) } 7:16\qquad\textbf{(E) } 4:9$"" style=""vertical-align: -5px"" width=""495"" height=""18"">";C;AMC 8
2023;20;"Two integers are inserted into the list <img src=""//latex.artofproblemsolving.com/a/7/8/a7860596540d6246372611b4d96d9bf0b9e4ae7c.png"" class=""latex"" alt=""$3,3,8,11,28$"" style=""vertical-align: -4px"" width=""98"" height=""17""> to double it's range. The mode and median remain unchanged. What is the maximum possible sum of two additional numbers?<br> <br> <img src=""//latex.artofproblemsolving.com/f/c/4/fc4c88037c3ad2996a5801875b354e283d3c70b2.png"" class=""latex"" alt=""$\textbf{(A) } 56\qquad \textbf{(B) } 57 \qquad \textbf{(C) } 58 \qquad  \textbf{(D) } 60 \qquad \textbf{(E) } 61$"" style=""vertical-align: -5px"" width=""401"" height=""18"">";D;AMC 8,AMC
2023;21;"Alina writes the numbers <img src=""//latex.artofproblemsolving.com/9/9/e/99e5213f21f74a1eea064c29363fa047700e1f45.png"" class=""latex"" alt=""$1, 2, \dots , 9$"" style=""vertical-align: -3px"" width=""75"" height=""16""> on separate cards, one number per card. She wishes to divide the cards into <img src=""//latex.artofproblemsolving.com/7/c/d/7cde695f2e4542fd01f860a89189f47a27143b66.png"" class=""latex"" alt=""$3$"" width=""8"" height=""12""> groups of <img src=""//latex.artofproblemsolving.com/7/c/d/7cde695f2e4542fd01f860a89189f47a27143b66.png"" class=""latex"" alt=""$3$"" width=""8"" height=""12""> cards so that the sum of the number in each group will be the same. In how many ways can this be done?<br> <br> <img src=""//latex.artofproblemsolving.com/9/5/0/95023a64c42859703ba675bb7fb20f5753c3d5a1.png"" class=""latex"" alt=""$\textbf{(A) }0 \qquad \textbf{(B) } 1 \qquad \textbf{(C) } 2 \qquad \textbf{(D) } 3 \qquad \textbf{(E) } 4$"" style=""vertical-align: -4px"" width=""353"" height=""17"">";C;AMC,AMC 8
2023;22;"In a sequence of positive integers, each term after the second is the product of the previous two terms. The sixth term in the sequence is 4000. What is the first term?<br> <br> <img src=""//latex.artofproblemsolving.com/b/3/3/b33e7d56673f94366df260a670c78fa0cd41b18a.png"" class=""latex"" alt=""$\textbf{(A) }1 \qquad \textbf{(B) } 2 \qquad  \textbf{(C) } 4 \qquad \textbf{(D) } 5 \qquad \textbf{(E) } 10$"" style=""vertical-align: -5px"" width=""364"" height=""18"">";D;AMC 8
2023;23;"Each square in a <img src=""//latex.artofproblemsolving.com/d/2/7/d278803d72fcc493afb1559174a483aa7f41d143.png"" class=""latex"" alt=""$3 \times 3$"" width=""40"" height=""12""> grid is randomly filled with one of the <img src=""//latex.artofproblemsolving.com/c/7/c/c7cab1a05e1e0c1d51a6a219d96577a16b7abf9d.png"" class=""latex"" alt=""$4$"" style=""vertical-align: 0px"" width=""9"" height=""12""> gray-and-white tiles shown below on the right.<img src=""//latex.artofproblemsolving.com/c/0/1/c01163352203e89b9926215ea00f34b275a6c630.png"" class=""asy-image"" width=""268"" height=""98"" alt=""[asy] size(5.663333333cm); draw((0,0)--(3,0)--(3,3)--(0,3)--cycle,gray); draw((1,0)--(1,3)--(2,3)--(2,0),gray); draw((0,1)--(3,1)--(3,2)--(0,2),gray);  fill((6,.33)--(7,.33)--(7,1.33)--cycle,mediumgray); draw((6,.33)--(7,.33)--(7,1.33)--(6,1.33)--cycle,gray); fill((6,1.67)--(7,2.67)--(6,2.67)--cycle,mediumgray); draw((6,1.67)--(7,1.67)--(7,2.67)--(6,2.67)--cycle,gray); fill((7.33,.33)--(8.33,.33)--(7.33,1.33)--cycle,mediumgray); draw((7.33,.33)--(8.33,.33)--(8.33,1.33)--(7.33,1.33)--cycle,gray); fill((8.33,1.67)--(8.33,2.67)--(7.33,2.67)--cycle,mediumgray); draw((7.33,1.67)--(8.33,1.67)--(8.33,2.67)--(7.33,2.67)--cycle,gray); [/asy]""><br> What is the probability that the tiling will contain a large gray diamond in one of the smaller <img src=""//latex.artofproblemsolving.com/7/9/0/7901356dd65ec4da1b694937cc4ffc663e90d800.png"" class=""latex"" alt=""$2\times 2$"" width=""40"" height=""12""> grids? Below is an example of one such tiling.<br> <img src=""//latex.artofproblemsolving.com/8/d/9/8d9055c9c5a4feb6f71e870557f61ce1d6b5033a.png"" class=""asy-image"" width=""95"" height=""95"" alt=""[asy] size(2cm);  fill((1,0)--(0,1)--(0,2)--(1,1)--cycle,mediumgray); fill((2,0)--(3,1)--(2,2)--(1,1)--cycle,mediumgray); fill((1,2)--(1,3)--(0,3)--cycle,mediumgray); fill((1,2)--(2,2)--(2,3)--cycle,mediumgray); fill((3,2)--(3,3)--(2,3)--cycle,mediumgray);  draw((0,0)--(3,0)--(3,3)--(0,3)--cycle,gray); draw((1,0)--(1,3)--(2,3)--(2,0),gray); draw((0,1)--(3,1)--(3,2)--(0,2),gray); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/a/c/c/acc04643e80ab26da451b0c410ac5c7f8ffd6bad.png"" class=""latex"" alt=""$\textbf{(A) } \frac{1}{1024} \qquad \textbf{(B) } \frac{1}{256} \qquad \textbf{(C) } \frac{1}{64} \qquad \textbf{(D) } \frac{1}{16} \qquad \textbf{(E) } \frac{1}{4}$"" style=""vertical-align: -13px"" width=""439"" height=""38"">";C;AMC 8
2023;24;"Isosceles <img src=""//latex.artofproblemsolving.com/0/0/9/009cf3eeb0ff3789cc057632947cadb200ab4663.png"" class=""latex"" alt=""$\triangle$"" width=""15"" height=""13""> <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> has equal side lengths <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/c/5/6c52a41dcbd739f1d026c5d4f181438b75b76976.png"" class=""latex"" alt=""$BC$"" width=""28"" height=""12"">.</span> In the figure below, segments are drawn parallel to <img src=""//latex.artofproblemsolving.com/1/2/5/12517bbc31cb9026c71299b7a0d232d07e60f284.png"" class=""latex"" alt=""$\overline{AC}$"" width=""28"" height=""15""> so that the shaded portions of <img src=""//latex.artofproblemsolving.com/0/0/9/009cf3eeb0ff3789cc057632947cadb200ab4663.png"" class=""latex"" alt=""$\triangle$"" width=""15"" height=""13""> <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> have the same area. The heights of the two unshaded portions are 11 and 5 units, respectively. What is the height of <img src=""//latex.artofproblemsolving.com/8/1/8/8189a5b5a0917b8c93350827be4038af1839139d.png"" class=""latex"" alt=""$h$"" width=""10"" height=""12""> of <img src=""//latex.artofproblemsolving.com/0/0/9/009cf3eeb0ff3789cc057632947cadb200ab4663.png"" class=""latex"" alt=""$\triangle$"" width=""15"" height=""13""> <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13"">?</span><br> <br> <img src=""//latex.artofproblemsolving.com/1/8/8/188a0c47ab2d8bc9fdfc42579a5dcc31703e59fe.png"" class=""asy-image"" width=""568"" height=""238"" alt=""[asy] size(12cm); draw((5,10)--(5,6.7),dashed+gray+linewidth(.5)); draw((5,3)--(5,5.3),dashed+gray+linewidth(.5)); filldraw((1.5,3)--(8.5,3)--(10,0)--(0,0)--cycle,lightgray); draw((0,0)--(10,0)--(5,10)--cycle,linewidth(1.3)); dot((0,0)); dot((5,10)); dot((10,0)); label(scale(.8)*&quot;$11$&quot;, (5,6.5),S);  dot((17.5,0)); dot((27.5,0)); dot((22.5,10)); draw((22.5,1.3)--(22.5,0),dashed+gray+linewidth(.5)); draw((22.5,2.5)--(22.5,3.6),dashed+gray+linewidth(.5)); draw((17.5,0)--(27.5,0)--(22.5,10)--cycle,linewidth(1.3)); filldraw((19.3,3.6)--(25.7,3.6)--(22.5,10)--cycle,lightgray); label(scale(.8)*&quot;$5$&quot;, (22.5,1.9));  draw((5,10)--(22.5,10),dashed+gray+linewidth(.5)); draw((10,0)--(17.5,0),dashed+gray+linewidth(.5)); draw((13.75,4.3)--(13.75,0),dashed+gray+linewidth(.5)); draw((13.75,5.7)--(13.75,10),dashed+gray+linewidth(.5)); label(scale(.8)*&quot;$h$&quot;, (13.75,5));  label(scale(.7)*&quot;$A$&quot;, (0,0), S); label(scale(.7)*&quot;$C$&quot;, (10,0), S); label(scale(.7)*&quot;$B$&quot;, (5,10), N);  label(scale(.7)*&quot;$A$&quot;, (17.5,0), S); label(scale(.7)*&quot;$C$&quot;, (27.5,0), S); label(scale(.7)*&quot;$B$&quot;, (22.5,10), N); [/asy]""><br> <br> <img src=""//latex.artofproblemsolving.com/6/1/1/61158bf35c5fd37cfd3fda3eac1332464a16b512.png"" class=""latex"" alt=""$\textbf{(A) } 14.6 \qquad \textbf{(B) } 14.8 \qquad \textbf{(C) } 15 \qquad \textbf{(D) } 15.2 \qquad \textbf{(E) } 15.4$"" style=""vertical-align: -5px"" width=""457"" height=""18"">";A;AMC 8
